reason,is_fashion,fold,category,id1,id2,target,q_new,q_llm,name1,name2,attrs1,attrs2
confident_contradiction,0,fold_02,Электроника,412316995293,635655226200,0,0.91,0.94,"меридиан-07af turbo уличная антенна locus для цифрового тв, dvb-t2, активная",антенна для цифрового тв locus меридиан-07af turbo уличная с усилителем в комплекте с инжектором питания для телевизоров со встроенным тюнером dvb-t2,"бренд:locus; гарантийный срок:12 месяцев; комплектация:усилитель, антенный элемент, антенна, петлевой вибратор, хомут для крепления кабеля, источник питания, комплект крепления для усилителя, комплект крепления антенны на стену, комплект крепления антенны на мачту, инструкция.; размещение:уличная; с","вес:0.5 кг; гарантийный срок:1 г.; источник питания:от антенного кабеля; коэффициент шума:3 дб; напряжение питания:5 в; особенности:активная антенна, прием dvb-t/dvb-t2; размещение:уличная; тип:антенна; усиление сигнала uhf:27 дб"
confident_contradiction,0,fold_04,Музыкальные инструменты,317827611506,721554655976,0,0.96,0.977,"струны для акустической гитары ernie ball 2078 paradigm phosphor bronze 11-52 light лёгкое натяжение. повышенная прочность, долгий срок службы.","струны для акустической гитары, комплект из 6 струн, фосфорная бронза, ernie ball 2078 paradigm 11-52",бренд:ernie ball; вид музыкального аксессуара:струны; материал муз. инструмента/аксессуара:бронза; назначение муз. аксессуара:для акустической гитары; партномер:p02084; страна-изготовитель:сша; тип:аксессуар для струнных,"дополнительная информация:серия: paradigm phosphor bronze; инструмент:акустическая гитара; калибр:11-52; калибр подробно: 11, 15, 22, 30, 42, 52; количество струн в упаковке:6 шт.; количество упаковок:1 шт.; материал оплетки:фосфористая бронза; материал сердечника:сталь; натяжение:слабое; размер инс"
confident_contradiction,0,fold_03,Бытовая техника,824633841597,266287977580,0,0.974,0.99,без бренда температурный датчик сушки для стиральных машин whirlpool вирпул 482000028298,температурный датчик сушки для стиральных машин whirlpool вирпул 482000028298,"вес в транспортной упаковке:0.2 кг; габариты транспортной упаковки:13х10.50х19.50 см; производитель совместимого устройства:whirlpool; срок службы:4500 ч, при соблюдении условий эксплуатации; тип:термодатчик; уцененный:да","бренд:нет бренда; вид запчасти:датчик; гарантийный срок:6 месяцев; материал:пластик; партномер:482000028298; поддерживаемые бренды:whirlpool; список совместимых устройств:для облегчённого поиска модели из списка воспользуйтесь функцией поиска браузера сочетание 2-х клавиш «ctrl + f"":
wd 2000 s (na);"
confident_contradiction,0,fold_04,Спорт и отдых,833223698194,309237715802,1,0.279,0.283,"плетеный шнур для рыбалки momoi jigline mx8 super silk 150м, 0,27мм, 23кг, хаки","плетеный шнур для рыбалки momoi jigline mx8 super silk 100м, 0,21мм, 18кг, хаки",диаметр:0.08; длина:100; количество нитей:8 шт.; разрывная нагрузка:6.2; сезон:летний; тип:плетеный шнур; цвет товара:хаки,"бренд:momoi; диаметр, #pe:1.5; кол-во в комплекте, шт:1; количество нитей:8; размотка, м:100; разрывная нагрузка, кг:18; сезон:весна; страна-изготовитель:япония; тип:плетеный шнур для рыбалки; толщина, мм:0.21; упаковка:картонная коробка; цвет товара:хаки"
confident_contradiction,0,fold_03,Спорт и отдых,523986061891,115616,0,0.92,0.979,"гидролиния shiman0 bh59, комплект (гидролиния 2,5м + 4 оливки)",ztto / гидролиния shiman0 bh59,"бренд:ztto; длина, см:250; страна-изготовитель:китай; тип:гидролиния для тормозного троса","валюта:rub; вес товара с упаковкой (г):62 г; высота упаковки:28 см; длина упаковки:2 см; комплектация:гидролиния 2,5м + 4 оливки; материал изделия:сталь; пластик; страна производства:китай; ширина упаковки:22 см"
confident_contradiction,0,fold_04,Продукты питания,824633833556,197568627160,1,0.275,0.283,приправа kotanyi для рыбных блюд 44 г,"приправа для мясных блюд kotanyi,  мельница 40г","белки:8.3 г; вес:44.0 г; вид упаковки:мельница; жиры:3.9 г; калорийность:223.0 ккал; назначение:для рыбы; производитель:kotanyi gmbh; размер:44 г; состав:соль морская йодированная (соль морская, калия йодат), перец черный, имбирь, чеснок, лук, хлопья горчицы, кориандр, цедра лимона, семена укропа, п","бренд:kotanyi; вес товара, г:40; единиц в одном товаре:1; кухни мира:европейская; максимальная температура:25; минимальная температура:5; назначение приправы:универсальная; не содержит:без гмо; особенности напитков, продуктов питания:натуральный продукт; помол соль, специи:средний; состав:перец (зел"
confident_contradiction,0,fold_04,Бытовая техника,249108230323,266288016212,0,0.96,0.941,dreame cordless vacuum cleaner v12 pro grey,"ручной пылесос dreame v12 pro cordless vacuum cleaner, серый","вес:1.64 кг; время зарядки аккумулятора:240 мин; время работы от аккумулятора:85 мин; высота:122.6 см; дисплей:текстовый, цифровой; дополнительная информация:двигатель dreame space 6.0, автоматическая регулировка мощности всасывания, очистка пылесборника нажатием кнопки; дополнительная комплектация:","бренд:dreame; вес товара, г:1640; вид питания:встроенный аккумулятор; вид пылесборника:контейнер; вид фильтра:hepa фильтр; время работы от аккумулятора, мин:85; гарантийный срок:12 месяцев; комплектация:пылесос, адаптер питания, гибкий шланг, документация, настенная док-станция, удлинительная трубка"
confident_contradiction,0,fold_01,Музыкальные инструменты,25769839023,60129621469,0,0.998,0.958,la bella rx-n6c струны для бас-гитары,струны для бас-гитары la bella rx-n6c,бренд:la bella; назначение муз. аксессуара:для бас-гитары; тип:аксессуар для струнных,"инструмент:бас-гитара; калибр:30; количество струн в упаковке:6 шт.; подходит для мензуры:37 ""; форма оплетки:круглая"
confident_contradiction,0,fold_02,Спорт и отдых,687194926644,506806164510,1,0.182,0.056,"монофильная прозрачная калиброванная леска для рыбалки без памяти флюорокарбоновое покрытие zander master extra 50 м, 0,105 мм х 1,6 кг","монофильная прозрачная калиброванная леска для рыбалки без памяти флюорокарбоновое покрытие zander master extra 50 м, 0,181 мм х 5,2 кг",диаметр:0.105; длина:50; дополнительная информация:бесцветная; количество:1 шт.; разрывная нагрузка:1.6; сезон:летний; тип:монофильная леска; цвет товара:прозрачный,"бренд:zandermaster; вес товара, г:15; кол-во в комплекте, шт:1; количество нитей:1; размотка, м:50; разрывная нагрузка, кг:5.2; страна-изготовитель:китай; тип:монофильная леска для рыбалки; толщина, мм:0.181; упаковка:пластиковая коробка; цвет товара:прозрачный"
confident_contradiction,0,fold_01,Бытовая химия,249108204283,798863930887,0,0.98,0.923,"средство для мытья посуды velly ""бархатная фиалка"" 500 мл","средство для мытья посуды grass velly бархатная фиалка, 500 мл 125383","артикул:4746082; бренд:grass; вес товара, г:549; единиц в одном товаре:1; количество в упаковке, шт:1; назначение моющего, чистящего средства:для посуды; объем, мл:500; особенности применения:концентрат; состав:5-15% анионные пав, <5% неионогенные пав, консерванты, ароматизирующие добавки, гераниол;"," уровень рн:7; аромат:фиалка; вес, кг:0,55; высота, мм:220; гипоаллергенный:нет; длина, мм:90; единица товара:штука; объем:0.5 л; с дозатором:нет; состав:>30% очищенная вода; >5%, но <15% анионные пав; <5%: неиногенные пав, хлорид натрия, лимонная кислота, ароматизирующая добавка, метилхлороизоциазо"
confident_contradiction,0,fold_04,Красота и гигиена,42949749536,755914251502,0,0.943,0.952,"dr. ceuracle / reyouth moist sun spf 50, солнцезащитный крем spf 50","dr. ceuracle/крем солнцезащитный увлажняющий hyal reyouth moist sun spf50 spf50+ pa+, 50мл",spf:pa ++++; spf 50; валюта:rub; вес товара без упаковки (г):50 г; время нанесения:дневной; универсальный; действие:увлажнение; защита от солнца; комплектация:dr. ceuracle spf reyouth moist sun spf 50+ - 1 шт; объем товара:50 мл; состав:гиалуроновая кислота; пантенол; ниацинамид; фруктан; витамин e;,"spf:spf 50+; бренд:dr. ceuracle; вес, г:50; возрастной диапазон:от 18 лет; единиц в одном товаре:1; область использования:лицо; объем, мл:50; особенности состава:подходит для ежедневного применения; пол:женский; применение:дневной уход; состав:aqua, dibutyl adipate, propanediol, terephthalylidene di"
confident_contradiction,0,fold_01,Электроника,627065253312,77309450946,0,0.927,0.936,пульт для телевизора samsung le-37c652,пульт huayu для телевизора samsung le-37c652,"бренд:huayu; время работы от батарей:500 дней; гарантийный срок:3 месяца; количество в упаковке, шт.:1; комплектация:пульт ду; питание:аккумуляторы типа aaa; подходит для:samsung; радиус действия, м:8; совместимые модели телевизоров:samsung le-37c652; тип:пульт ду",беспроводные интерфейсы:ик; производитель совместимых устройств:samsung; тип:пульт ду; тип пульта:модельный; цвет товара:черный
confident_contradiction,0,fold_02,Бытовая химия,644245249677,77309424522,0,0.922,0.985,"comet / комет средство для унитаза лимон, 700 мл, 2 шт.","comet средство для туалета лимон, 700 мл , 2 шт/","валюта:rub; вес товара без упаковки (г):1400 г; вес товара с упаковкой (г):1500 г; высота упаковки:29 см; длина упаковки:12 см; комплектация:средство для унитаза 700мл. - 2 шт; срок годности:24 месяца; страна производства:россия; ширина упаковки:12 см; эффект чистящего средства:удаление налета, ржав","аромат:лимон; артикул:len00067021s2; бренд:comet; единиц в одном товаре:2; комплектация:comet средство для туалета лимон, 700 мл  - 2 шт; название аромата:лимон; назначение чистящего средства для ванной и туалета:для сантехники; объем, мл:700; состав: <5% анионные пав, отбеливающие вещества на основ"
confident_contradiction,0,fold_01,Мебель,395137044249,833223808507,0,0.976,0.921,"кухня ""лондон"" 1,6 м - дуб белый/дуб крем","интерьер-центр кухня ""лондон"" 1,6 м - дуб белый/дуб крем","артикул:391825; бренд:интерьер-центр; вид выпуска товара:фабричное производство; высота, см:210; глубина, см:60; материал корпуса:лдсп; тип:кухонный гарнитур; ширина, см:160",материал корпуса:лдсп; материал фасада:мдф/ стекло; стиль:современный; тип направляющих:шариковая; цвет товара:белый
confident_contradiction,0,fold_01,Бытовая химия,515396102730,274878022652,0,0.961,0.954,капсулы для стирки персил пауэр капс 4в1 колор 28шт,капсулы для стирки персил 28 шт пауэр капс колор 4 в1,"вес:0.42 кг; кол-во в упаковке:28 шт; кол-во стирок:28; концентрат:да; набор:нет; назначение:для цветных тканей; производитель:ооо лаб индастриз; свойства:колор; состав:13-30% анионных пав, неионогенных пав, 5-15% мыла, <5% фосфонатов, энзимов, отдушки (в т.ч. гераниола, линалоола), консерванта, кра","бренд:нет бренда; состав:капсулы для стиральной машины persil caps color - это новый формат стирки. средство рекомендовано для цветного белья.
капсулы персил содержат формулу deep clean technology - это комбинация 13 активных компонентов для отличного результата. капсулы от персил обеспечивают:
- от"
confident_contradiction,0,fold_02,Электроника,154618869857,635655219563,1,0.17,0.198,системный блок bonuspk 3741537,"bonuspk системный блок мощный компьютер для игр bonuspk o3740415 (intel core i7-12700f (3.6 ггц), ram 16 гб, ssd 500 гб, hdd 1000 гб, nvidia geforce rtx 3060 ti (8 гб), windows 10 pro), черный","артикул производителя:3741537; базовая частота процессора, в ггц:2.1; беспроводные интерфейсы:wi-fi; блок питания:750 вт; бренд:bonuspk; версия ос:10 professional; интерфейс hdd:sata iii; интерфейс ssd:m.2; код товара:600013173172; количество ядер процессора:8; комплект поставки:фирменный компьютер ",бренд:bonuspk; бренд графического процессора:nvidia; бренд процессора:intel; версия windows:windows 10 pro; видеокарта:nvidia geforce rtx 3060 ti (8 гб); видеопамять:8 гб; гарантийный срок:1 год; количество hdd:1; количество ssd:1; комплектация:фирменный компьютер bonuspk - 1 шт. кабель питания для 
confident_contradiction,0,fold_02,Аптека,463856613990,60129590555,0,0.952,0.943,гидрокортизон мазь туба 1% 10г,"гидрокортизон, мазь 1%, туба 10 г","дозировка:1%; количество в упаковке:1.000 шт; минимальный возраст:18 лет; мнн/действующее вещество:гидрокортизон; особые условия:при длительном применении, вследствие возможной резорбции в системный кровоток, гидрокортизон может снижать эффективность инсулина, пероральных гипогликемических, гипотенз","бренд:нет бренда; взаимодействие с другими препаратами:барбитураты,противоэпилептические и антигистаминные препараты снижают эффективность.парацетамолспособствует развитию гепатотоксичности.уменьшаетактивность салицилатов, гипогликемических средств, увеличивает —антикоагулянтов.сердечныегликозиды и "
confident_contradiction,0,fold_03,Хобби и творчество,712964730574,369367193269,0,0.972,0.977,"краситель выдумщики синтетический жидкий, зеленый, 15 г","выдумщики.ru краситель синтетический жидкий, зелёный, 15 г",бренд:выдумщики; вид основы:мыло; страна-изготовитель:россия; тип:краситель для мыловарения,консистенция:жидкая; тип:краситель; цвет товара:зеленый
confident_contradiction,0,fold_02,Детские товары,51539681009,566935722405,1,0.152,0.218,lovular подгузники giraffe m (6-11 кг) 60 шт,подгузники lovular giraffe s 4-8 кг 66 шт,бренд:lovular; вес ребенка:6-11 кг; единиц в одном товаре:1; количество подгузников в одной упаковке:60; особенности подгузников и гигиенических товаров:дышащая поверхность; особое применение подгузников:для чувствительной кожи; пол ребенка:унисекс; приучение к горшку:да; страна-изготовитель:великоб,"артикул производителя:5060434296924; бренд:lovular; вид:одноразовые; код товара:600012767899; количество в упаковке:66; максимальный вес ребенка, кг:8; минимальный вес ребенка, кг:4; модель:giraffe; пол ребенка:унисекс; применение:дневные; ночные; размер:2/s; страна-производитель:великобритания; тип"
confident_contradiction,0,fold_01,Дом и сад,223338378674,489626346507,0,0.929,0.959,"бокал, 160 мл, 6 шт",3045065 / бокал,"артикул:3045065; бренд:нет бренда; вес товара, г:1500; вид выпуска товара:фабричное производство; количество в комплекте, шт.:6; комплектация:<p>хрусталь – вечная нестареющая классика, которая украсит любую квартиру переливами своего блеска и в будни, и в праздники. мода на хрусталь не проходит уже ",валюта:rub; высота упаковки:27 см; длина упаковки:19 см; комплектация:набор бокалов - 6 шт.; материал посуды:хрусталь; страна производства:беларусь; цвет:прозрачный; ширина упаковки:19 см
confident_contradiction,0,fold_02,Красота и гигиена,747324471988,34359854340,0,0.926,0.949,"queen fair пинцет скошенный, узкий, 9 см, цвет серебристый","пинцет скошенный, узкий, 9 см, цвет серебристый","кончики:скошенные; назначение:для бровей, для ресниц; тип:пинцет; цвет товара:серебристый",бренд:queen fair; страна-изготовитель:китай; тип:пинцет; цвет товара:серебристый
confident_contradiction,0,fold_03,Продукты питания,850403569857,163208803206,0,0.918,0.987,печенье сахарное falcone кантуччи с миндалем 200г италия,falcone / печенье cantucci кантуччи с миндалем 200 г,"бренд:falcone; вес товара, г:200; единиц в одном товаре:1; максимальная температура:25; минимальная температура:0; состав:мука из мягких сортов пшеницы , сахар гранулированный 23 %, миндаль 20 %, яйца пастеризованные, белок яичный пастеризованный, тростниковый сахар 2, 5 %, разрыхлители (дигидропиро",валюта:rub; вес товара без упаковки (г):200 г; вес товара с упаковкой (г):210 г; вид печенья:сахарное; миндальное; вкус:миндаль; высота упаковки:20 см; длина упаковки:14 см; количество предметов в упаковке:1; комплектация:печенье cantucci в картонной упаковке 1 шт; максимальная температура хранения:
confident_contradiction,0,fold_01,Товары для животных,197568509066,481036370060,0,0.919,0.976,"пижон пеленки шестислойные гелевые для животных, 60 х 60 см, 5 шт","пеленки угольные шестислойные гелевые для животных, 60 х 60 см, 5 шт",особенности:с угольным фильтром; тип:пеленки,"бренд:нет бренда; единиц в одном товаре:5; количество пеленок в одной упаковке, шт:5; количество слоев:6 слоев; комплектация:пеленки для животных - 5 шт; название цвета:белый; предназначено для:для кошек; размер упаковки (длина х ширина х высота), см:21х2х30 см; страна-изготовитель:китай; тип:однора"
confident_contradiction,0,fold_02,Товары для животных,738734439881,352187358697,0,0.903,0.908,"корм для рыб тропических tetramin (тетра) 10л (2,1кг) хлопья - 1 шт","tetra тетра 769939 tetramin корм для тропических рыб, хлопья 10л",бренд:koiko; предназначено для:для рыб; срок годности в днях:365; тип:корм сухой,вид корма:хлопья; группа аквариумных рыб:харациновые; животное:рыбы; объем:10000 мл; тип:сухой корм
confident_contradiction,0,fold_04,Бытовая техника,618475332814,197568525493,0,0.909,0.954,электробритва vgr v-332,"vgr электробритва для бритья головы и бороды v-332, золотой",валюта:rub; высота упаковки:24 см; длина упаковки:14 см; ширина упаковки:8 см,"бренд:vgr; вес товара, г:200; время зарядки аккумулятора, ч:2; комплектация:- электробритва-шейвер vgr v-332
- сменная головка
- кабель usb
- сумочка-чехол
- щёточка
- масло
- инструкция
- упаковка
; мощность, вт:8; питание:от аккумулятора; размеры, мм:130; способ бритья:влажное бритье; страна-изгот"
confident_contradiction,0,fold_04,Строительство и ремонт,635655288970,60129579967,0,0.956,0.908,розетка 1-м сп atlasdesign 16а ip20 с заземл. защ. шторки с крышкой механизм мокко atn000646 schneider electric,"systeme electric atlasdesign мокко, розетка c заземлением, со шторками, с крышкой, 16а механизм, atn000646","гарантийный срок:1 г.; класс защиты (ip):ip20; количество гнёзд (постов):1 шт.; комплектация:механизм; номинальный ток:16 а; особенности:заземляющий контакт, защитные шторки; тип:розетка; тип розетки:с заземляющим контактом; цвет товара:мокко","бренд:systeme electric; вес с упаковкой, г:100; вид розетки:розетка тип f (""schuko""); высота товара в упаковке, мм:50; гарантия:1 год; глубина, мм:43; длина товара в упаковке, мм:85; единиц в одном товаре:4; кол-во постов:1; кол-во розеток:1; комплектация:механизм розетки- 4 шт.; макс. напряжение, в"
confident_contradiction,0,fold_02,Строительство и ремонт,455266687495,455266687493,0,0.973,0.983,набор губцевого инструмента jcb 3 предмета jpl016,jcb набор губцевого инструмента 3 предм. jpl016,"вес нетто:1.1 кг; вес, кг:1,15; высота, мм:65; длина, мм:250; единица товара:штука; класс товара:профессиональный; клещи:нет; количество в наборе:3 шт; рукоятки-чехлы:двухкомпонентные; упаковка:сумка; ширина, мм:305","артикул:ot3381241; бренд:jcb; вес с упаковкой, г:1145; тип:набор инструментов"
confident_contradiction,0,fold_02,Электроника,34359787859,154618920854,0,0.962,0.934,мышь a4tech bloody p81s черный оптическая (8000dpi) usb (8but) (p81s curve activated),"мышь a4tech bloody p81s, игровая, оптическая, проводная, usb, черный [p81s curve activated]","mtbf, кликов:20000000; бесшумное нажатие:нет; бренд:a4tech; вес товара, г:150; гарантийный срок:1 год; дополнительные клавиши:разрешение сенсора мышки; колесо прокрутки:нет; количество кнопок:8; комплектация:документация; макс. разрешение датчика, dpi:8000; макс. ускорение, g:25; партномер:p81s; пит","вес:150 г; высота:40 мм; длина:124 мм; длина провода:1.8 м; дополнительная информация:время отклика: до 0,2 мс; подсветка настраивается с помощью по bloody 6; колесо прокрутки: более 1 млн оборотов; металлические ножки x' glide: свыше 300 км; микропереключатели: более 20 млн нажатий (правая/левая кн"
confident_contradiction,0,fold_04,Бытовая техника,231928301112,670015062168,0,0.918,0.993,вакуумный упаковщик bbk bvs801,вакуумный упаковщик bbk bvs801 белый,гарантия продавца / производителя:12 мес.; модель:bbk bvs801; страна-производитель:китай; тип:вакуумный упаковщик,"бренд:bbk; вес товара, г:1320; гарантийный срок:1 год; комплектация:нож, пакеты для вакуумирования (5 штук), рулон для вакуумирования (1 штука), руководство по эксплуатации, гарантийный талон.; макс. ширина пакета, см:30; материал корпуса:пластик; мощность, вт:165; размеры, мм:165х399х81; степень ва"
confident_contradiction,0,fold_01,Бытовая химия,601295491912,652835151189,0,0.911,0.934,"моё солнышко мое солнышко бальзам после укусов насекомых детский 2,8","бальзам детский после укусов насекомых мое солнышко 2,8 гр.","бренд:моё солнышко; вес в транспортной упаковке:0.1 кг; вид насекомых:комары, мухи, слепни; габариты транспортной упаковки:13х12х13 см; назначение:после укусов; особенности:безопасно для детей, гипоаллергенное; срок годности:2 г., хранить в сухом помещении; тип:бальзам","бренд:мое солнышко; вес товара, г:2.8; вид вредителя:комар; единиц в одном товаре:1; комплектация:бальзам детский после укусов насекомых мое солнышко 2,8 гр.; состав:масло минеральное, воск пчелиный, масло касторовое, жиры кондитерские, масло подсолнечное, воск карнаубский, парафин, масло какао, лан"
confident_contradiction,0,fold_04,Бытовая техника,584115629924,369367197616,0,0.984,0.99,scarlett утюг sc-si30k51,scarlett / утюг scarlett sc-si30k51 фиолетовый,"беспроводное использование:нет; бренд:scarlett; вертикальное отпаривание:да; вес товара, г:900; гарантийный срок:1 год; индикаторы:готовность к работе; комплектация:документация; мощность, вт:2200; объем резервуара для воды, мл:250; особенности утюга, отпаривателя:вертикальное отпаривание; паровой у",валюта:rub; высота упаковки:11 см; гарантийный срок:12 мес.; длина кабеля:160 см; длина упаковки:27 см; индикация утюга:индикатор работы; комплектация:документация; материал подошвы:керамика; модель:scarlett sc-si30k51; мощность устройства:2200 вт; напряжение:220-240 в / 50 гц; паровой удар:120 г/ми
confident_contradiction,0,fold_03,Детские товары,42949706906,609885519970,0,0.925,0.94,"не определен машина радиоуправляемая «джип-акробат», 4wd, управление жестами, работает от аккумулятора, цвет синий","машина радиоуправляемая ""джип-акробат"", 4wd, управление жестами, работает от аккумулятора, цвет синий",бренд:неизвестен; количество штук:100,"бренд:noname; вид транспорта:масштабные модели; время работы, мин:20; количество батареек:2; максимальная скорость, км/ч:12; максимальный возраст ребенка:до 18 лет; минимальный возраст ребенка:от 3 лет; особенности радиоуправляемых игрушек:световые эффекты; питание пульта:сменная батарея; питание ра"
confident_contradiction,0,fold_03,Детские товары,635655282597,438086672093,0,0.97,0.957,"мягкая игрушка привидение с тыквой, цвет белый","не определен мягкая игрушка «привидение» с тыквой, цвет белый","бренд:нет бренда; высота игрушки, см:35; гарантийный срок:7 дней; минимальный возраст ребенка:9 месяцев; пол ребенка:унисекс; страна-изготовитель:китай; тип:мягкая игрушка; цвет товара:белый",вес в транспортной упаковке:0.124 кг; высота/длина:35 см; габариты транспортной упаковки:8х31х22 см; особенности:без особенностей; тип:мягкая игрушка; цвет товара:белый
confident_contradiction,0,fold_01,Красота и гигиена,42949799549,463856484361,1,0.297,0.013,"leo's / шампунь elseve для жирных волос, 400 мл","l'oreal paris бальзам для волос, 200 мл","валюта:rub; вес товара без упаковки (г):400 г; действие:очищение; восстановление; волосы у корней сохраняют свежесть и легкость до 72 часов; комплектация:шампунь для волос elseve 3 ценные глины, 400 мл - 1 шт.; объем товара:400 мл; срок годности:36 месяцев; страна производства:россия; тип волос:для ","бренд:l'oreal paris; вес, г:200; единиц в одном товаре:1; объем, мл:200; пол:женский; солнцезащитная косметика:нет; состав:aqua/water, cetearyl alcohol, behentrimonium chloride, glycine soja oil/soybean oil, cetylesters, sod ium hyaluronate, phenoxyethanol, argilla/magnesium aluminumsilicate, chlorh"
confident_contradiction,0,fold_02,Детские товары,292057880487,592705530352,0,0.949,0.917,"mangustin / кукла мягконабивная ""сонечка"" 30 см, со звуком, в платье","кукла мягконабивная сонечка 30см, со звуком, в платье",валюта:rub; высота упаковки:30 см; длина упаковки:21 см; ширина упаковки:8 см,"бренд:sima-land; высота игрушки, см:30; материал:пластик; минимальный возраст ребенка:от 3 лет; пол ребенка:девочка; страна-изготовитель:китай; тип:мягкая кукла"
confident_contradiction,0,fold_02,Аптека,197568521306,420906829937,0,0.965,0.917,биоритм / анальный гель на водной основе intim bluz (50 г),анальный гель-лубрикант intim bluz - 50 гр.,"аромат:без отдушки; валюта:rub; вид лубриканта:анальный; вкус:без вкуса; высота упаковки:14 см; действие лубриканта:скольжение; антисептика; длина упаковки:7 см; комплектация:анальный гель-лубрикант intim bluz - 50 гр; объем средства:50 мл; основа лубриканта:водная; состав:aqua, glycerin, peg-8, hyd","бренд:bioritmlab; область использования:анальная; основа состава:водная; состав:вода, глицерин, полиэтиленоксид, глицин, гидроксиэтилцеллюлоза, полиаминопропил бигуанид, метилпарабен, пропилпарабен, краситель е133; срок годности в днях:365; страна-изготовитель:россия; тип:лубрикант"
confident_contradiction,0,fold_04,Продукты питания,180388677648,309237685263,0,0.975,0.977,кофе в зернах today blend №8 200г 1шт,"today / кофе в зёрнах blend 8, today, 200 г, нидерланды","бренд:today; вес товара, г:200; единиц в одном товаре:1; максимальная температура:20; минимальная температура:0; состав:100% арабика; срок годности в днях:720; страна-изготовитель:нидерланды; тип:кофе в зернах; условия хранения:хранить в сухом прохладном месте",валюта:rub; вес товара без упаковки (г):200 г; вес товара с упаковкой (г):230 г; вид зерен:арабика; высота упаковки:25 см; длина упаковки:15 см; срок годности:24 мес; страна производства:нидерланды; ширина упаковки:8 см
confident_contradiction,0,fold_01,Музыкальные инструменты,77309526216,764504228793,0,0.967,0.903,маракас dekko m0 bl,маракасы dekko m0 bl,"бренд:dekko; комплектация:маракас - 2 шт, документация - 1 шт; партномер:m0 bl; страна-изготовитель:китай; тип:маракас; цвет товара:бежевый","вес упаковки, кг:0.14; высота упаковки, см:22.0; длина упаковки, см:6.0; страна производства:китай; ширина упаковки, см:6.0"
confident_contradiction,0,fold_02,Музыкальные инструменты,747324328647,584115575094,0,0.944,0.945,кастаньеты dekko g-8-6,dekko / dekko g-8-6 кастаньеты на ручке деревянные,"бренд:dekko; вес товара, г:60; комплектация:кастаньеты - 1 шт, документация - 1 шт; партномер:g-8-6; страна-изготовитель:китай; тип:перкуссия; тип перкуссии:кастаньеты; цвет товара:бежевый",валюта:rub; комплектация:кастаньеты на ручке; материал музыкального инструмента:береза; страна производства:китай; цвет:натуральный
confident_contradiction,0,fold_02,Дом и сад,781684057758,352187483043,0,0.989,0.981,"добрушский фарфоровый завод, тарелка мелкая ""лесовичок"", d - 17 см, рисунок микс","добрушский фарфоровый завод тарелка мелкая «лесовичок», d=17 см, рисунок микс","артикул:sl-1578044-1-sl556p1-501; бренд:добрушский фарфоровый завод; вес товара, г:240; вид выпуска товара:фабричное производство; диаметр, см:17; количество предметов:1; комплектация:добрушский фарфоровый завод, тарелка мелкая ""лесовичок"", d - 17 см, рисунок микс - 1 штука; материал:фарфор; страна-",диаметр:17 см; дизайн:цветы и растения; для детей:да; использование в свч:да; количество в наборе:1 шт.; материал:фарфор; мытьё в посудомоечной машине:да; особенности:с рисунком; праздник:новый год; тип:тарелка; форма:круглая; цвет товара:белый
confident_contradiction,0,fold_02,Хобби и творчество,68719544503,618475317234,0,0.915,0.965,"barantsev настольные игры / карточная игра ""отвечай или выполняй"", 50 карт","карточная игра ""отвечай или выполняй"", 50 карт","валюта:rub; высота упаковки:10 см; длина упаковки:10 см; комплектация:карточная игра ""отвечай или выполняй"", 50 карт; страна производства:китай; ширина упаковки:10 см",бренд:нет бренда; вид выпуска товара:фабричное производство; материал:бумага; тип:настольная игра
confident_contradiction,0,fold_03,Строительство и ремонт,584115595820,58757,0,0.939,0.96,"автоматический выключатель ekf 2p 25а (c) 4,5ка ва 47-29 basic mcb4729-2-25c","автоматический выключатель ekf ва 47-29 (mcb4729-2-25c) 2p 25а тип c 4,5 ка 400 в на din-рейку","вес нетто:0.2 кг; вес, кг:0,20; вид:автоматический выключатель; высота:80 мм; высота, мм:80; глубина:75 мм; гост:гост iec 60898-1; длина, мм:75; единица товара:штука; климатическое исполнение:ухл-4; количество полюсов:2; модельный ряд:basic; номинальное напряжение:230/400 в; номинальный ток:25 а; от","бренд:ekf; единиц в одном товаре:1; комплектация:автоматический выключатель ekf ва 47-29 (mcb4729-2-25c) 2p 25а тип c 4,5 ка 400 в на din-рейку; номинальное напряжение, в:400; номинальный ток, а:25; тип:автоматический выключатель; тип выключателя:модульный"
