fold,category,id1,id2,target,q_ce,q_llm,name1,name2
fold_02,Дом и сад,687194857617,343597508382,1,0.369,0.585,"семена огурец солёные уши f1, семена алтая, 3 грамма, 1 пакет (зеленый)","barantsev семена / семена огурец ""соленые уши"" f1, среднеспелый, партенокарпиче"
fold_02,Музыкальные инструменты,687194870323,94489297736,1,0.245,0.193,подставка для скрипки 1/2 josef teller jt01042-1/2,"student no9 подставка для скрипки 1/8, josef teller jt0109-1/8"
fold_02,Электроника,687194912024,249108107229,1,0.314,0.735,"комплект 2 шт. гидрогелевая защитная пленка (не стекло) для realme c25y , глянцевая, на дисплей",защитная гидрогелевая пленка / гидрогелевая защитная плёнка для realme c25y
fold_02,Спорт и отдых,687194926644,506806164510,1,0.265,0.056,"монофильная прозрачная калиброванная леска для рыбалки без памяти флюорокарбоновое покрытие zander master extra 50 м, 0,105 мм х 1,6 кг","монофильная прозрачная калиброванная леска для рыбалки без памяти флюорокарбоновое покрытие zander master extra 50 м, 0,181 мм х 5,2 кг"
fold_02,Продукты питания,695784710530,755914283517,0,0.974,0.998,"чай в пакетиках зеленый greenfield / гринфилд flying dragon классический, 100шт. / продукты питания",чай greenfield flying dragon зеленый 100 пакетиков
fold_02,Продукты питания,695784711977,661425041836,1,0.163,0.509,чай в пакетиках черный greenfield classic breakfast 100 пакетиков,чай черный greenfield classic breakfast 100г х 2шт
fold_02,Ювелирные изделия,695784723541,395137036298,1,0.27,0.619,золото дисконт крестик золото желтое,"бриллианты костромы крестик бриллианты костромы, красное золото, 585 проба, фианит, бриллиант"
fold_02,Товары для животных,695784775067,266288056667,0,0.931,0.466,"сухой корм royal canin maxi adult 5+ для собак старше 5 лет крупных пород, с курицей, 4 кг",canin / корм maxi adult 5+ для собак крупных пород от 5 лет 15 кг
fold_02,Канцелярские товары,695784775205,352187367186,0,0.995,0.968,attache / стикеры с клеев.краем 76х76 розовый 100л,стикеры attache с клеев.краем 76х76 розовый 100л
fold_02,Детские товары,695784775544,292057902585,0,0.932,0.879,игровой набор стрельба по баночкам,nobrand игровой игрушечный набор «стрельба по баночкам»
fold_02,Детские товары,695784782934,661425068407,0,0.93,0.941,"без бренда машина радиоуправляемая «хот-род», эффект дыма, свет и звук, работает от аккумулятора, цвет зелёный","машина радиоуправляемая ""хот-род"", эффект дыма, свет и звук, работает от аккумулятора, цвет зелёный"
fold_02,Канцелярские товары,695784793412,850403641701,1,0.346,0.098,"разделитель листов а4, 12 листов, январь-декабрь, ""office-2020"", серый, пластиковый","разделитель листов а4, 20 листов, алфавитный а-я, 'office-20"
fold_02,Бытовая химия,695784805721,360777380039,1,0.371,0.575,"отбеливающее и дезинфицирующее средство ultra barhat ""белизна"", гель, 750 г","ultra barhat, отбеливающее и дезинфицирующее средство ultra ""белизна"", гель, 750 грамм, 2 штуки"
fold_02,Одежда,695784856226,601295529290,1,0.397,0.004,поло cacharel,брюки мужские cacharel g051sz0780ginger бежевые 33
fold_02,Строительство и ремонт,704374658925,575525639666,0,0.98,0.676,лампа светодиодная saffit sbgx5315,"лампа cветодиодная saffit, (15w) 230v gx53 4000k, sbgx5315"
fold_02,Аптека,704374722066,584115568142,1,0.223,0.473,контактные линзы 1-day acuvue moist for astigmatism with lacreon 30 шт. sph -01.75; -00.75; ax 180; r 8.5; d 14.5,acuvue / 1day moist for astigmatism 30/-0.25/-1.75/100
fold_02,Продукты питания,704374795269,60129680894,0,0.921,0.747,"лапша пшеничная ''удон'' 3шт х 300г, китай",nobrand лапша пшеничная удон (3 шт. по 300 г)
fold_02,Аптека,712964574397,412316962238,1,0.072,0.561,"coopervision астигматические линзы, 6 шт. , -8.50, 8.5, -1.25, 50, 2 недели ",coopervision / vitality toric (6pk) -8.50 -2.25 90
fold_02,Галантерея и аксессуары,712964676129,8590100325,1,0.247,0.805,calando очки солнцезащитные,calando / солнцезащитные очки
fold_02,Одежда,712964696959,532576040778,1,0.254,0.398,h&m / брюки спортивные утепленные,штанишки h&m
fold_02,Спорт и отдых,721554514458,42949702497,1,0.352,0.317,"три кита удочка зимняя ""техно"" диам. 75 с пласт. ручкой (хлыст поликарбонат), зеленая, 2 шт.","удочка зимняя ""техно"" диам. 75 с пласт.ручкой (хлыст стекловолокно) желтая, 2 шт."
fold_02,Детские товары,721554569336,712964573607,0,0.933,0.851,"конструктор обучающий ""забавные пазлы""","kangaeru / конструктор обучающий ""забавные пазлы"""
fold_02,Красота и гигиена,721554579476,403726971458,1,0.395,0.605,"nivea бальзам для губ, фруктовое сияние с ароматом вишни, 4,8 г","бальзам для губ nivea фруктовое сияние клубника тон розовый 4,8 г"
fold_02,Хобби и творчество,721554593241,146028893682,1,0.37,0.129,миниатюры warhammer 40000: combat patrol - adepta sororitas,миниатюры для настольной игры games workshop warhammer 40000: combat patrol - genestealer cults 51-69
fold_02,Обувь,721554637901,429496791440,1,0.369,0.463,"dolomite ботинки dolomite, размер 3.5, синий",ботинки dolomite
fold_02,Детские товары,721554643603,420906874426,0,0.94,0.848,mumbaby / поильник детский 150 мл,"поильник детский с твёрдым носиком ""волшебная пони"", с ручками, 150 мл, цвет розовый"
fold_02,Обувь,721554645056,833223691579,1,0.17,0.127,полусапоги spur,"не определен ботильоны, размер 39, черный"
fold_02,Хобби и творчество,730144491300,180388764310,0,0.948,0.885,трафарет пластик 'большая снежинка' 9х9 см,"трафареты для творчества-ds / трафарет пластик ""большая снежинка"" 9х9 см"
fold_02,Товары для животных,730144495885,755914351724,0,0.929,0.958,"сухой корм alleva holistic adult dog medium chicken & duck беззерновой для взрослых собак средних пород с курицей, уткой, алоэ вера и женьшенем (2 кг)","alleva / корм холистик для собак средних пород, 2 кг"
fold_02,Товары для животных,730144503289,42949686902,0,0.945,0.827,"monge / adult cat сухой корм для взрослых кошек с лососем 1,5 кг","monge сухой корм для взрослых кошек с лососем, 1,5 кг"
fold_02,Одежда,730144506769,360777300346,1,0.317,0.401,пижама mark formelle,пижама mark formelle
fold_02,Товары для животных,730144528865,42949824832,1,0.376,0.014,"farmina / n&d tropical selection dog свинина мелкие породы - 1,5 кг","farmina n&d cat tropical selection chicken neutered adult сухой корм для стерилизованных кошек и кастрированных котов, с курицей"
fold_02,Ювелирные изделия,730144536817,51539628673,1,0.312,0.77,радуга - ювелирная фабрика браслет золотой,радуга... / золотой браслет 585 пробы
fold_02,Детские товары,730144553286,764504237717,0,0.949,0.696,"no name парковка «городские службы» с машинкой и рацией, световые и звуковые эффекты, микс","парковка городские службы с машинкой и рацией, световые и звуковые эффекты, микс"
fold_02,Товары для животных,730144566205,292057906622,1,0.214,0.347,gina / корм gina cat active курица и рис 3 кг,джина cat active корм сухой для активных и выставочных кошек 18кг
fold_02,Автотовары,730144581520,68719612344,0,0.985,0.937,сайлентблок задней поперечной тяги к-кт 2шт. бол.+мал lexus rx270 08> jikiu bhk21002,сайлентблок задней поперечной тяги к-кт! 2шт. бол.+мал. lexus rx270 08
fold_02,Детские товары,730144583414,541166022002,0,0.978,0.852,нордпласт / набор овощей и кухонной посуды волшебная хозяюшка,"набор овощей и кухонной посуды волшебная хозяюшка (12 предметов на подносе) 7х31,5х31,5 см"
fold_02,Электроника,730144596593,670014978550,1,0.293,0.799,"bonuspk системный блок игровой компьютер bonuspk o53771756 (intel core i5-13500 (3.50 ггц), ram 64 гб, ssd 500 гб, nvidia geforce rtx 3070 (8 гб), без ос), черный",системный блок bonuspk 53771756
fold_02,Товары для животных,730144597067,601295567712,1,0.209,0.251,"alphapet wow superpremium сухой корм для стерилизованных кошек, c цыпленком - 7 кг",alphapet / alphapet superpremium корм для котят цыпленок 7кг х 5шт
fold_02,Хобби и творчество,738734397344,240518266297,1,0.064,0.185,"рама багетная 30x45 для картин на холсте, пластиковая, без стекла и задника, всеподрамники","рама багетная 30x35 для картин на холсте, пластиковая, без стекла и задника, всеподрамники"
fold_02,Ювелирные изделия,738734403300,747324451699,1,0.202,0.146,niagara jewelry серьги ювелирные золото белое 585 пробы,niagara jewelry / ювелирные серьги
fold_02,Электроника,738734422056,850403619330,0,0.976,0.836,камера видеонаблюдения dahua 1196479 dh-ipc-hdw2431tp-as-0280b,ip видеокамера dahua dh-ipc-hdw2431tp-as-0280b
fold_02,Обувь,738734468069,146028927609,1,0.155,0.017,кроссовки jordan air jordan 7,nike / nike air max 2090
fold_02,Мебель,738734473722,77309516227,0,0.993,0.929,violet этажерка узкая 3-х ярусная на колесах (белая) 760306,violet этажерка узкая 3-х ярусная на колесах белая 760306
fold_02,Спорт и отдых,738734524944,214748389694,1,0.355,0.052,"union union, блесна вращающаяся с мухой football ft-116-go, №0, 1.8г, золото","union, блесна вращающаяся с мухой meep mp-308-g0, №4, 10.5г, золото"
fold_02,Обувь,738734527560,833223755207,1,0.37,0.097,полуботинки рабочие мужские scenda бот330.22 черный 42 ru,полуботинки ursus shop
fold_02,Продукты питания,747324312755,506806182127,1,0.253,0.19,подарочный набор wowman crazy box голубая матча (тайский синий чай)/матэ/чай с бергамотом классический,wowman / набор чай голубая матча/улун дыня/те гуань инь
fold_02,Музыкальные инструменты,747324328647,584115575094,0,0.959,0.945,кастаньеты dekko g-8-6,dekko / dekko g-8-6 кастаньеты на ручке деревянные
fold_02,Бытовая химия,747324346787,120259195509,0,0.931,0.838,очиститель унитаза туалетный утенок стикер чистоты. 3шт морской,"туалетный утенок стикер чистоты морской, 3 шт/уп,3 уп"
fold_02,Обувь,747324355826,438086750036,1,0.344,0.331,emili cross / кроссовки,кроссовки nike
fold_02,Продукты питания,747324358114,266287995134,0,0.944,0.929,lebo кофе в зернах extra 1кг,лебо / арабика кофе lebo extra жареный в зернах 1 кг.
fold_02,Аптека,747324360167,25769865272,1,0.132,0.255,"контактные линзы acuvue oasys for astigmatism with hydraclear plus 6 линз -0,50/-1,25/30","acuvue oasys with hydraclear plus for astigmatism (6 линз) bc 8,6 sph -0.50 cyl -2,25 axis 30"
fold_02,Галантерея и аксессуары,747324378181,60129641857,1,0.228,0.527,pnp браслет со вставками,/ кожаный браслет с гравировкой о детях
fold_02,Бытовая химия,747324393844,42949697891,0,0.983,0.969,стиральный порошок ariel авт горный родник 20 стирок 3 кг.,"стиральный порошок ariel горный родник автомат, 3 кг"
fold_02,Бытовая химия,747324408786,670015012944,1,0.287,0.377,гель для стирки woolite premium dark темного белья и одежды 900мл - 1 шт.,"woolite / гель для стирки черного - dark, 450 мл"
fold_02,Музыкальные инструменты,747324412651,369367199732,1,0.339,0.658,струны для акустической гитары elixir extra light (010-047) 11002 (производство сша),elixir / струны для акустической гитары 16102 nanoweb
fold_02,Товары для животных,747324430579,360777405764,0,0.935,0.926,сухой корм purina one природа здоровья с курицей повседневный для кошек 680 г,"сухой корм purinа one для взрослых кошек, природа здоровья, курица 680 г"
fold_02,Красота и гигиена,747324471988,34359854340,0,0.946,0.949,"queen fair пинцет скошенный, узкий, 9 см, цвет серебристый","пинцет скошенный, узкий, 9 см, цвет серебристый"
fold_02,Спорт и отдых,755914245915,142432,0,0.963,0.967,bestway / бассейн надувной bestway 122х25см 51025,бассейн надувной круглый bestway 51025 122*25см
fold_02,Бытовая химия,755914263590,463856587481,1,0.396,0.444,"очиститель стекол и зеркал ""clean glass"" professional, 600мл",спрей grass grill delicate professional чистящий 600 мл
fold_02,Обувь,755914268843,51539733408,1,0.374,0.101,ботинки женские maison tmh3067f-2 серые 37 eu,ботинки maison david paris
fold_02,Канцелярские товары,755914304526,266288064258,0,0.974,0.97,"brauberg комплект 12 шт, клей канцелярский двусторонний brauberg, 45 мл, с узким и широким аппликаторами, 227534","клей канцелярский двусторонний brauberg, комплект 12 штук, 45 мл, с узким и широким аппликаторами, 227534"
fold_02,Обувь,755914332923,695784762703,1,0.339,0.425,bul`var / полуботинки,туфли bul`var
fold_02,Электроника,755914336064,146029001367,0,0.965,0.985,"benq 23.8"" монитор bl2485tc , черный",benq bl2485tc
fold_02,Продукты питания,755914362793,678604913163,0,0.937,0.843,"кофе растворимый сублимированный jacobs gold, 190 г",jacobs / кофе растворимый jacobs gold 190г
fold_02,Детские товары,755914362994,644245096786,0,0.945,0.956,"не определен кукла dh2278d с аксессуарами, в коробке","игрушка кукла dh2278d с аксессуарами, в коробке"
fold_02,Хобби и творчество,764504208709,687194820240,0,0.929,0.995,"пазл ""маша и медведь - 2"", 35 элементов","step puzzle детский пазл ""маша и медведь - 2"" развивающий, игра-головоломка на развитие мелкой моторики и внимания, 35 элементов"
fold_02,Галантерея и аксессуары,764504238415,627065273317,1,0.11,0.775,krasnikova значок,krasnikova / значки на рюкзак jdm авто тюнинг цурикава
fold_02,Одежда,764504241540,206158556779,1,0.291,0.111,"не определен брюки , размер l, белый",брюки спортивные danner
fold_02,Автотовары,764504248093,343597449722,1,0.374,0.365,"coolpart накидки-чехлы для ниссан патфайндер (1995 - 2004) внедорожник 5 дверей / nissan pathfinder на передние сиденья luxe soty, велюр, черный с синей строчкой","накидки-чехлы для ниссан патфайндер (1995 - 2004) внедорожник 5 дверей / nissan pathfinder на передние сиденья luxe soty, велюр, черный с бежевой строчкой."
fold_02,Хобби и творчество,764504306133,25769841057,0,0.939,0.89,"step puzzle макси-пазл «щенячий патруль», 35 элементов",пазлы макси 35 щенячий патруль
fold_02,Продукты питания,764504313970,335007521783,0,0.956,0.847,"nescafe / кофейный напиток «nescafe» 3 в 1 мягкий, 20х14.5 г","кофе растворимый nescafe ""3 в 1 мягкий"", 20 пакетиков по 14,5 г "
fold_02,Бытовая химия,764504323731,223338416252,1,0.381,0.751,освежитель воздуха air wick французская ривьера морская волна и легкий бриз 290мл х 2шт,"air wick освежитель воздуха французская ривьера, морская волна и легкий бриз, 290 мл /"
fold_02,Спорт и отдых,764504323947,592705557277,0,0.926,0.957,tsuyoki / воблер tsuyoki hard 90sp 259,воблер tsuyoki hard 90sp 259
fold_02,Бытовая химия,764504328976,481036444737,1,0.351,0.38,"спрей универсальный от налета и плесени с ароматом трав pigeon ""bisol"", 500 мл",pigeon corporation / bisol спрей универсальный от налета плесени запах трав 900мл
fold_02,Канцелярские товары,764504343125,206158527626,0,0.934,0.876,"не определен ручка ручка гелевая автоматическая attache hammer синий стерж, автомат, 0,5мм 3 шт","ручка гелевая автоматическая attache hammer синий стерж, автомат, 0,5мм 3 шт"
fold_02,Продукты питания,764504355808,214748511428,1,0.141,0.661,"бабкины семечки / «бабкины семечки», жареные, солёные, 300 г","бабкины семечки, семечки жареные, солёные, 3 упаковки по 300 грамм"
fold_02,Дом и сад,773094114636,395137008501,1,0.066,0.004,"в центре океана: эссе, рассказы. сокуров а. т8 rugram","арт-сити картина ""интерьерная картина на холсте/большой кусок луга, альбрехт дюрер"", 60  х 40 см"
fold_02,Аптека,773094185478,584115646980,0,0.968,0.98,little doctor термометр электронный ld-300,термометр электр little doctor ld-300
fold_02,Мебель,773094194054,206158454274,1,0.213,0.483,"не определен столик-корзина декоративный, l39 w39 h45 см","remecoclub журнальный стол мрамор, 35х35х42 см"
fold_02,Спорт и отдых,773094198862,17179958718,1,0.28,0.599,блесна колеблющаяся lucky john croco spoon shallow water concept 10.0г 002,блесна колеблющаяся lucky john croco spoon shallow water concept 10.0г 004
fold_02,Хобби и творчество,773094206274,773094138598,1,0.382,0.789,"арт узор сургуч в гранулах в баночке ""звёздочки"" хвойный перламутр 16 гр 7х3х3 см","сургуч в гранулах в баночке ""звёздочки"" тёмно-зелёный матовый 16 гр 7х3х3 см"
fold_02,Ювелирные изделия,773094207073,558345785186,1,0.194,0.189,krastsvetmet цепочка нц22-050-3#0.50,"krastsvetmet цепь krastsvetmet, серебро, 925 проба, золочение, длина 65 см, средний вес 4.45 г, золотой"
fold_02,Музыкальные инструменты,773094214139,420906951948,1,0.253,0.685,d'addario / exl120bt super light струны для электрогитары,d'addario exl120 7 струны для электрогитары
fold_02,Канцелярские товары,773094239026,523986054123,1,0.372,0.585,ручка-корректор 9 мл с металлическим наконечником 3 шт.,koh-i-noor / корректирующая жидкость
fold_02,Галантерея и аксессуары,773094240140,438086814425,1,0.264,0.223,наручные часы мужские emporio armani ar60053 серебристые,emporio armani часы наручные кварцевые
fold_02,Хобби и творчество,773094240619,51539625718,0,0.927,0.585,"take it easy. / ""охотники на привале""","нарды ""охотники на привале"", деревянная доска 60 х 60 см, с полем для игры в шашки"
fold_02,Обувь,773094247324,790274038398,1,0.39,0.382,ботинки giovanni fabiani,"giovanni fabiani ботинки челси giovanni fabiani, размер 37, черный"
fold_02,Дом и сад,781684057758,352187483043,0,0.991,0.981,"добрушский фарфоровый завод, тарелка мелкая ""лесовичок"", d - 17 см, рисунок микс","добрушский фарфоровый завод тарелка мелкая «лесовичок», d=17 см, рисунок микс"
fold_02,Детские товары,781684064001,798863996918,0,0.922,0.902,вертолет арктика 291,нордпласт / вертолет арктика н-291
fold_02,Музыкальные инструменты,781684064480,85899444567,1,0.377,0.308,"a306-xl-5 отдельная 5-ая струна для акустической гитары, 039, посеребр.медь, alice","комплект струн для акустической гитары, посереберенная медь 10. alice a306-xl"
fold_02,Детские товары,781684090930,77309510222,0,0.934,0.93,"робот полесье деформ, самолет инерционный, в коробке (79022)",робот деформ самолет инерционный (в коробке)
fold_02,Товары для животных,781684117472,214748490829,1,0.357,0.693,"farmina n&d duck, pumpkin and cantaloupe melon полнорационный беззерновой сухой корм для взрослых кошек с уткой, тыквой и мускатной дыней 300 г","farmina n&d gf pumpkin для кошек утка и мускусная дыня с тыквой 0,3 кг, 2 уп"
fold_02,Продукты питания,781684181377,343597512602,0,0.995,0.913,"увелка / булгур в сливочно-чесночном соусе по-итальянски, 260 г",булгур увелка в сливочно-чесночном соусе по-итальянски 260г
fold_02,Товары для животных,790274001823,472446453050,1,0.341,0.239,canin / satiety weight management корм для кошек сухой 1.5 кг,"royal canin diabetic сухой лечебный корм для кошек при заболевании диабетом, 1,5 кг"
fold_02,Мебель,790274013379,137438989859,1,0.044,0.428,"шкаф распашной ""марсель №1"", 220х50х270 см",шкаф распашной qualismebel марсель 1 1900х700х2400 венге цава
fold_02,Бытовая техника,790274045459,68719615830,1,0.347,0.479,очки dacchi с линзами glance +0.25 рц 62-64 мод. 33196 цвет 4,очки dacchi с линзами glance +0.25 рц 62-64 мод. 33791 цвет 3
fold_02,Галантерея и аксессуары,790274062370,343597393218,1,0.312,0.77,dazhbog / кожаный браслет с гравировкой звезда креста,"материальное богатство - славянский рунический браслет с символом даждьбог летний, внутренний диаметр 6 см, длина 20,5 см, ширина 1 см. материал: кожа, нержавеющая сталь. изображение - лазерная гравировка"
fold_02,Дом и сад,790274095950,472446505568,1,0.381,0.465,"neotex co шар для твистинга латексный 150, макарун, набор 100 шт., коричневый","шар для твистинга латексный 150"", макарун, набор 10 шт., цвет коричневый"
fold_02,Одежда,790274098118,506806241825,1,0.306,0.26,футболка luneva,футболка
fold_02,Бытовая техника,790274132349,94489339046,0,0.956,0.871,вытяжка maunfeld moon 60 glass white/ inox insert,maunfeld moon 60 glass white/inox insert
fold_02,Ювелирные изделия,798863925207,644245142789,1,0.237,0.099,"sokolov, кольцо из серебра с фианитом, 94013560, 925 проба","кольцо из серебра р. 19 sokolov 94013761, фианит"
fold_02,Строительство и ремонт,798863933216,214748443366,0,0.982,0.851,топоры plantic топор универсальный plantic light m11 27462-01,"plantic топор универсальный м11 light 1 кг, 44,5 см."
fold_02,Бытовая химия,798863940110,128849161806,0,0.941,0.912,гель для стирки 2л passion gold sport,passion gold / гель для стирки спортивных вещей 2 л
fold_02,Галантерея и аксессуары,798863961794,833223707867,1,0.089,0.401,/ брелок сила войска зависит от его духа граната,"брелок для ключей, на сумку, кожаный,на сумку мама, спасибо твоим рукам сердце"
fold_02,Продукты питания,798863966085,120259108342,0,0.945,0.988,"koska / турецкие сладости / рахат лукум с розой, 250 г",koska рахат-лукум со вкусом розы 250г
fold_02,Товары для животных,798864000866,661425026215,0,0.965,0.97,"пушистое счастье лежанка для кошек на стяжке с ушками, цвет белый 55 см","лежанка для кошек на стяжке с ушками, цвет белый 55 см"
fold_02,Аптека,807453853667,420906818936,1,0.271,0.679,готовые очки 8811 с1 ton -3.00,farsi готовые очки для зрения черные с диоптриями -3.00 футляр
fold_02,Обувь,807453859824,403726927562,1,0.195,0.052,"nike кеды nike, размер 43 eu, белый",кроссовки enkei
fold_02,Музыкальные инструменты,807453884324,300647864503,1,0.365,0.383,d'addario d addario epn120 струны для электрогитары,струны для гитары d'addario exl120
fold_02,Галантерея и аксессуары,807453911245,678604886106,1,0.398,0.555,"doughnut рюкзак, жёлто-чёрный",journey рюкзак
fold_02,Товары для животных,807453928787,60129659559,0,0.927,0.689,"сухой корм farmina для кошек, ягненок с черникой 1,5 кг",корм сухой для кошек farmina nd 1.5кг ягненок с черникой
fold_02,Детские товары,807453930028,532575947880,0,0.929,0.824,"sweet home / одежда для пупса ""малыш"" халатик",одежда для пупса малыш халатик
fold_02,Галантерея и аксессуары,807453982852,781684048411,1,0.189,0.649,чехол для чемодана  размер m,"lejoy чехол для чемодана lejoy, размер m, черный, желтый"
fold_02,Ювелирные изделия,807454002495,463856537571,1,0.342,0.681,quizas / серебряное кольцо 925 черненое с надписью,quizas кольцо серебряное с надписью счастливая мама чернение 925 проба в подарок 
fold_02,Одежда,816043799462,85899490416,1,0.393,0.413,эротическое белье casmir,casmir / боди эротик
fold_02,Детские товары,816043804591,128849144302,0,0.956,0.879,"in mother's hands / шнуровка в банке «весёлые бусинки», 60 шт.","шнуровка в банке ""весёлые бусинки"", 60 штук"
fold_02,Аптека,816043815094,403727024248,1,0.207,0.458,shik / имиджевые очки,прямоугольная оправа для очков с логотипом на душках/ трендовые очки 2024 года/ для нее
fold_02,Дом и сад,816043816284,541165907783,1,0.394,0.632,"урожай удачи семена цветов космея ""ракушка"", 0,3 г","семена,4шт"
fold_02,Мебель,816043827461,850403548651,1,0.281,0.003,kogarashi / стул туристический трёхногий. 220 х 200 х 300 мм.,"maclay пляжный зонт,180см,зеленый"
fold_02,Товары для животных,816043834742,223338370999,1,0.33,0.522,четвероногий гурман / мясное ассорти dog с курицей 100 гр х 24 шт,"четвероногий гурман консервированный корм для собак мясное ассорти с курицей, 100 г"
fold_02,Одежда,816043859978,77309462531,1,0.39,0.217,кальсоны baykar,кальсоны baykar
fold_02,Спорт и отдых,816043910947,120259180656,0,0.942,0.93,"не определен поводок ""струна"", диаметр 0.4 мм, тест 17 кг, 12.5 см, 5 шт.","поводок ""струна"", диаметр 0.4 мм, тест 17 кг, 12.5 см, 5 шт"
fold_02,Детские товары,824633725544,498216308618,0,0.939,0.741,"не определен сачок детский, большой, 22 х 83 см, белый 4829510","сачок детский, большой, 22 х 83 см, белый"
fold_02,Товары для животных,824633814537,274878056740,0,0.998,0.99,"миска ""мур-мяу"" для кошек 0,3 л, 14,5 x 14,5 x 4 см, голубая","пижон миска ""мур-мяу"" для кошек 0,3 л, 14,5 x 14,5 x 4 см, голубая"
fold_02,Хобби и творчество,824633815332,369367287539,0,0.98,0.981,"не определен проволока с ворсом для поделок и декора набор 50 шт, размер 1 шт. 30 × 0,6 см, цвет зелёный неон","проволока с ворсом для поделок и декора набор 50 штук, размер 1 шт. 30 х 0,6см, цвет зелёный неон"
fold_02,Музыкальные инструменты,824633857439,627065240388,1,0.337,0.309,"pro mark барабанные палочки promark tx5bw-fg орех, закалённые огнем, деревянный наконечник","pro-mark барабанные палочки,2,,темно-коричневый,tx7aw-fg"
fold_02,Дом и сад,833223659116,455266691120,0,0.964,0.832,"luazon lighting светодиодная фигура «фонарь с дедом морозом» 7 × 13 × 3.5 см, пластик, батарейки ag13х3, свечение тёплое белое","светодиодная фигура ""фонарь с дедом морозом"" 7х13х3.5 см, пластик, батарейки ag13х3, свечение тёплое белое"
fold_02,Музыкальные инструменты,833223667868,652835141492,1,0.22,0.578,dr sfl-45 legend струны для 4-струнной бас-гитары,dr strings mh-45 lo-rider струны для бас-гитары
fold_02,Галантерея и аксессуары,833223690612,781684131687,1,0.365,0.736,jacquemus сумка на плечо,jacquemus / сумка jacquemus
fold_02,Спорт и отдых,833223725073,781684161811,1,0.399,0.822,"блесна питерская колеблющаяся ""профи"", 9.5 см, цвет жёлто-белый, 23 г","не определен блесна питерская колеблющаяся ""профи"", 95 мм, цвет белый 23 г"
fold_02,Канцелярские товары,833223745976,498216303828,0,0.956,0.902,"сумка для обуви, отдел на молнии, наружный карман, цвет розовый/голубой","textura сумка для обуви, отдел на молнии, наружный карман, цвет розовый/голубой"
fold_02,Товары для животных,833223745988,77309451382,1,0.396,0.037,"alleva / care renal antiox, 10 кг",сухой корм для кошек adult sensitive rabbit / взрослых с кроликом 10 кг
fold_02,Электроника,833223774604,609885430377,0,0.926,0.199,чехол-кобура mypads сintura для телефона zte a2 plus bv0730  мужской поясной вертикальный с креплением на пояс / ремень из импортной эко-кожи,mypads / чехол-кобура сintura для телефона samsung galaxy z fold 3...
fold_02,Музыкальные инструменты,833223778187,515396137117,0,0.978,0.937,классическая гитара belucci bc3805 bls,"belucci / гитара классическая 7/8 (38"") комплект bc3805 bls"
fold_02,Мебель,841813591847,721554634608,1,0.337,0.393,кресло офисное метта в 1b 11-k130 чёрный,"metta компьютерное офисное кресло метта в 1b11/к131, основание 17834, темно-серое"
fold_02,Продукты питания,841813592173,257698163570,1,0.332,0.49,moodbooster / миндальная мука мелкого помола без глютена 1 кг,миндальная мука мелкого помола
fold_02,Обувь,841813601004,8590032267,1,0.173,0.075,sirius plus / полуботинки,кеды рабочие savel орион
fold_02,Бытовая техника,841813606895,481036429837,0,0.965,0.713,чайник электрический bq kt1724sw 1.7 л черный,"bq электрический чайник kt1724sw сталь-черный, серебристый"
fold_02,Хобби и творчество,841813654505,120259179625,0,0.938,0.812,"сима-ленд литая веточка, зелёная, набор 1 шт.","литая веточка, зелёная, набор 1 шт."
fold_02,Детские товары,841813660954,377957132918,1,0.391,0.652,"коляска прогулочная indigo epica xl new, с большими колесами, с двойной тканью и утеплителем по всей коляске. цвет: светло-зеленый",indigo / коляска прогулочная epica xl air с сумкой всесезонная
fold_02,Красота и гигиена,841813673054,85899357775,1,0.359,0.454,"be perfect  ресницы цветные омбре (blue), микс, 16 лент d 0,07 6-13 mm","be perfect / ресницы цветные ombre green 16 линий d 0,07 6-13 mm"
fold_02,Бытовая химия,841813677509,687194909161,0,0.952,0.895,"средство для мытья посуды grass velly 5 л, с ароматом лимона","grass / средство для мытья посуды velly 5л лимон, 1 шт"
fold_02,Аптека,841813682132,34359858882,1,0.167,0.402,acuvue / линзы acuvue oasys for astigmatism -5.75 -0.75 110 6 шт,контактные линзы acuvue oasys for astigmatism 6 шт. sph -05.75;  -02.75; ax 110; r 8.6; d 14.5
fold_02,Продукты питания,841813682839,609885449928,0,0.955,0.852,"ваше здоровье соль морская, пищевая, мелкая, 500 гр, 9 шт","соль морская ваше здоровье пищевая мелкая, 500 г х 9шт"
fold_02,Детские товары,841813683462,34359774886,0,0.945,0.748,"отряд альфа игровой набор опасная миссия, бинокль и рации","без бренда отряд альфа игровой набор ""опасная миссия"", бинокль и рации"
fold_02,Бытовая химия,841813684200,661424972125,0,0.94,0.759,mr.proper / моющее средство mr.proper бережная уборка 500 мл,"спрей для уборки mr.proper ""бережная уборка"", 500 мл"
fold_02,Бытовая техника,841813715917,103079331361,0,0.923,0.896,dewal pro exception 03-405 blue профессиональный выпрямитель щипцы для укладки волос синие титаново-турмалиновое покрытие плавающие пластины,dewal pro щипцы для выпрямления волос exception dewal 03-405
fold_02,Товары для животных,841813732282,292057778936,1,0.175,0.346,pet choice / лежанка коврик для собак и кошек 83х64х2см,"лежанка коврик для животных / собак крупных и средних пород / кошек /  pet choice 112х80х2 см, бежевый с клеткой"
